# Time, Target (V), Target (I), Prediction (V), Prediction (I)
6.665412413366344602e+00,7.752808988764045006e-01,6.296296296296296502e-01,7.870320081710815430e-01,6.446124911308288574e-01
7.628834160467214964e+00,9.101123595505619113e-01,7.407407407407405886e-01,8.928810358047485352e-01,7.172355651855468750e-01
5.016076270231702772e+00,7.640449438202248089e-01,7.222222222222220989e-01,7.702588438987731934e-01,7.459526062011718750e-01
2.874557278034660879e+00,3.820224719101124045e-01,5.740740740740739589e-01,3.869886398315429688e-01,6.179699301719665527e-01
1.253495468782327649e+01,8.876404494382023058e-01,6.111111111111110494e-01,8.842512369155883789e-01,6.110858917236328125e-01
4.586725274241097772e+00,6.741573033707864981e-01,6.666666666666666297e-01,6.738725304603576660e-01,6.650848388671875000e-01
6.455972903127025653e+00,7.528089887640450062e-01,6.296296296296296502e-01,7.527945041656494141e-01,5.880373716354370117e-01
1.099033829980829502e+01,8.764044943820226141e-01,6.481481481481481399e-01,8.674766421318054199e-01,6.398529410362243652e-01
8.812167393319370490e+00,8.314606741573034032e-01,6.481481481481481399e-01,8.415012359619140625e-01,6.502245068550109863e-01
6.042329870404368641e+00,7.640449438202248089e-01,5.925925925925925597e-01,7.473416924476623535e-01,5.725876688957214355e-01
1.543569190463785112e+01,9.101123595505619113e-01,6.666666666666666297e-01,9.056251645088195801e-01,6.865250468254089355e-01
9.864600932271949674e+00,9.325842696629214057e-01,6.851851851851850084e-01,9.357553720474243164e-01,7.232883572578430176e-01
2.864085302522695109e+00,3.820224719101124045e-01,6.296296296296296502e-01,3.792306184768676758e-01,6.111786365509033203e-01
1.341983661858440158e+01,9.213483146067416030e-01,7.222222222222220989e-01,9.233359694480895996e-01,7.195858359336853027e-01
4.125958351714595018e+00,5.842696629213484094e-01,5.370370370370369795e-01,5.896249413490295410e-01,5.861384272575378418e-01
7.518878417591571939e+00,8.988764044943821085e-01,7.407407407407405886e-01,8.976634144783020020e-01,7.375124096870422363e-01
1.435707842690535507e+01,9.438202247191012084e-01,7.037037037037036091e-01,9.442279338836669922e-01,6.871892809867858887e-01
8.272860654453122464e+00,8.089887640449437978e-01,6.296296296296296502e-01,8.214169740676879883e-01,5.828173756599426270e-01
1.410051502686218861e+01,9.887640449438203083e-01,7.407407407407405886e-01,9.776031374931335449e-01,7.567283511161804199e-01
7.990117315630040906e+00,8.539325842696630087e-01,6.481481481481481399e-01,8.531330823898315430e-01,6.311963200569152832e-01
5.942846103040692718e+00,7.528089887640450062e-01,6.111111111111110494e-01,7.565761804580688477e-01,5.904518961906433105e-01
8.733627576979625218e+00,8.314606741573034032e-01,6.296296296296296502e-01,8.292938470840454102e-01,6.212136149406433105e-01
1.051386341401384072e+01,8.426966292134832059e-01,5.555555555555554692e-01,8.530468344688415527e-01,5.885851383209228516e-01
3.220132469929537944e+00,5.280898876404493958e-01,7.037037037037036091e-01,5.331400036811828613e-01,7.006502747535705566e-01
3.937462792499207609e+00,5.730337078651686067e-01,6.296296296296296502e-01,5.714924335479736328e-01,5.801759958267211914e-01
4.550073359949217355e+00,6.516853932584270037e-01,6.666666666666666297e-01,6.650116443634033203e-01,6.548336148262023926e-01
1.421570675749381429e+01,9.662921348314607028e-01,7.777777777777776791e-01,9.650032520294189453e-01,7.261732220649719238e-01
1.048244748747794297e+01,8.539325842696630087e-01,5.925925925925925597e-01,8.553211688995361328e-01,5.906451344490051270e-01
1.228362727553609268e+01,9.325842696629214057e-01,6.296296296296296502e-01,9.186812043190002441e-01,6.588682532310485840e-01
4.665265090580843044e+00,6.853932584269663009e-01,7.222222222222220989e-01,6.934623718261718750e-01,6.868153810501098633e-01
1.005309649148733797e+01,9.213483146067416030e-01,6.851851851851850084e-01,9.109275937080383301e-01,6.709305644035339355e-01
5.246459731494955037e+00,7.865168539325843033e-01,7.222222222222220989e-01,7.971318960189819336e-01,7.449910044670104980e-01
1.045626754869802966e+01,8.426966292134832059e-01,5.555555555555554692e-01,8.574609756469726562e-01,5.927990674972534180e-01
6.576400621514634004e+00,7.640449438202248089e-01,6.111111111111110494e-01,7.704754471778869629e-01,6.171507835388183594e-01
4.031710572106901758e+00,5.617977528089888040e-01,5.740740740740739589e-01,5.792598128318786621e-01,5.812854170799255371e-01
3.748967233283819755e+00,5.842696629213484094e-01,3.333333333333333148e-01,5.656196475028991699e-01,5.961657166481018066e-01
1.184380430403352058e+01,9.662921348314607028e-01,7.407407407407405886e-01,9.681431055068969727e-01,7.614107728004455566e-01
1.379159174925919196e+01,9.775280898876405056e-01,7.592592592592591894e-01,9.770506620407104492e-01,7.852146625518798828e-01
